t,wind_direction,wind_direction_quality,wind_speed,wind_speed_quality,air_temperature,air_temperature_quality,dew_point,dew_point_quality,air_pressure_at_sea_level_quality
1971-02-11T23:00Z,1.74532925199433,5,2.6,5,-1.1,5,,9,9
1971-02-12T00:00Z,2.79252680319093,5,3.1,5,0.6,5,,9,9
1971-02-12T01:00Z,4.01425727958696,5,2.1,5,0,5,,9,9
1971-02-12T02:00Z,4.18879020478639,5,2.1,5,0.6,5,,9,9
1971-02-12T18:00Z,,5,0,5,0,5,,9,9
1971-02-12T19:00Z,,5,0,5,-1.7,5,,9,9
1971-02-12T20:00Z,,5,0,5,-1.1,5,,9,9
1971-02-12T21:00Z,6.10865238198015,5,2.6,5,1.1,5,,9,9
1971-02-12T22:00Z,3.66519142918809,5,2.6,5,1.1,5,,9,9
1971-02-12T23:00Z,0.523598775598299,5,2.6,5,-1.7,5,,9,9
1971-02-13T00:00Z,5.75958653158129,5,3.1,5,-1.1,5,,9,9
1971-02-13T01:00Z,0.872664625997165,5,1.5,5,1.7,5,,9,9
1971-02-13T02:00Z,,5,0,5,0.6,5,,9,9
1971-02-13T18:00Z,,5,0,5,-1.1,5,,9,9
1971-02-13T19:00Z,,5,0,5,-0.6,5,,9,9
1971-02-13T20:00Z,,5,0,5,0.6,5,,9,9
1971-02-13T21:00Z,,5,0,5,1.7,5,,9,9
1971-02-13T22:00Z,,5,0,5,1.7,5,,9,9
1971-02-13T23:00Z,,5,0,5,0.6,5,,9,9
1971-02-14T00:00Z,,5,0,5,-0.6,5,,9,9
1971-02-14T01:00Z,,5,0,5,1.1,5,,9,9
1971-02-14T02:00Z,3.31612557878923,5,2.1,5,1.7,5,,9,9
1971-02-14T18:00Z,2.44346095279206,5,5.7,5,0,5,,9,9
1971-02-14T19:00Z,3.14159265358979,5,3.6,5,0.6,5,,9,9
1971-02-14T20:00Z,3.49065850398866,5,2.1,5,1.1,5,,9,9
1971-02-14T21:00Z,2.61799387799149,5,6.2,5,1.1,5,,9,9
1971-02-14T22:00Z,2.61799387799149,5,7.7,5,1.7,5,,9,9
1971-02-14T23:00Z,2.61799387799149,5,6.2,5,1.7,5,,9,9
1971-02-15T00:00Z,2.44346095279206,5,6.2,5,1.7,5,,9,9
1971-02-15T01:00Z,2.61799387799149,5,5.2,5,0.6,5,,9,9
1971-02-15T02:00Z,4.36332312998582,5,5.2,5,0,5,,9,9
1971-02-15T18:00Z,,5,0,5,0,5,,9,9
1971-02-15T19:00Z,4.53785605518526,5,2.1,5,-2.2,5,,9,9
1971-02-15T20:00Z,3.66519142918809,5,1.5,5,-1.7,5,,9,9
1971-02-15T21:00Z,2.44346095279206,5,2.1,5,-1.1,5,,9,9
1971-02-15T22:00Z,,5,0,5,-0.6,5,,9,9
1971-02-15T23:00Z,2.26892802759263,5,1.5,5,-0.6,5,,9,9
1971-02-16T00:00Z,1.91986217719376,5,2.1,5,-1.1,5,,9,9
1971-02-16T01:00Z,,5,0,5,-1.1,5,,9,9
1971-02-16T02:00Z,,5,0,5,-1.7,5,,9,9
1971-02-16T18:00Z,,5,0,5,-2.2,5,,9,9
1971-02-16T19:00Z,,5,0,5,-1.7,5,,9,9
1971-02-16T20:00Z,,5,0,5,-1.1,5,,9,9
1971-02-16T21:00Z,,5,0,5,-0.6,5,,9,9
1971-02-16T22:00Z,3.66519142918809,5,2.1,5,-1.7,5,-2.2,5,9
1971-02-16T23:00Z,,5,0,5,-0.6,5,-1.7,5,9
1971-02-17T00:00Z,,5,0,5,-0.6,5,-0.6,5,9
1971-02-17T01:00Z,,5,0,5,-0.6,5,-1.7,5,9
1971-02-17T02:00Z,,5,0,5,-1.1,5,-2.2,5,9
1971-02-17T18:00Z,,5,0,5,-2.2,5,-2.8,5,9
1971-02-17T19:00Z,,5,0,5,-1.7,5,-2.8,5,9
1971-02-17T20:00Z,,5,0,5,-1.7,5,-2.2,5,9
1971-02-17T21:00Z,,5,0,5,-1.1,5,-2.8,5,9
1971-02-17T22:00Z,,5,0,5,-1.1,5,-1.7,5,9
1971-02-17T23:00Z,,5,0,5,-0.6,5,-1.1,5,9
1971-02-18T00:00Z,5.41052068118242,5,2.6,5,-0.6,5,-0.6,5,9
1971-02-18T01:00Z,,5,0,5,-0.6,5,-0.6,5,9
1971-02-18T02:00Z,2.26892802759263,5,2.1,5,0,5,-0.6,5,9
1971-02-18T18:00Z,2.61799387799149,5,2.6,5,-5.6,5,-6.7,5,9
1971-02-18T19:00Z,2.79252680319093,5,2.1,5,-2.8,5,-5,5,9
1971-02-18T20:00Z,,5,0,5,-2.2,5,-3.9,5,9
1971-02-18T21:00Z,,5,0,5,-0.6,5,-2.2,5,9
1971-02-18T22:00Z,,5,0,5,-1.1,5,-2.8,5,9
1971-02-18T23:00Z,0,5,1,5,0.6,5,-1.1,5,9
1971-02-19T00:00Z,,5,0,5,0.6,5,-1.1,5,9
1971-02-19T01:00Z,4.36332312998582,5,2.1,5,-0.6,5,-2.2,5,9
1971-02-19T02:00Z,,5,0,5,0.6,5,-1.1,5,9
1971-02-19T18:00Z,,5,0,5,0,5,-0.6,5,9
1971-02-19T19:00Z,2.79252680319093,5,2.1,5,0,5,0,5,9
1971-02-19T20:00Z,,5,0,5,0,5,0,5,9
1971-02-19T21:00Z,,5,0,5,0,5,0,5,9
1971-02-19T22:00Z,1.74532925199433,5,3.1,5,0.6,5,0,5,9
1971-02-19T23:00Z,,5,0,5,1.7,5,1.7,5,9
1971-02-20T00:00Z,0.349065850398866,5,1.5,5,1.1,5,0,5,9
1971-02-20T01:00Z,0.698131700797732,5,1,5,1.1,5,0,5,9
1971-02-20T02:00Z,2.96705972839036,5,2.1,5,0.6,5,-0.6,5,9
1971-02-20T18:00Z,,5,0,5,-0.6,5,-1.1,5,9
1971-02-20T19:00Z,,5,0,5,0,5,-0.6,5,9
1971-02-20T20:00Z,,5,0,5,0,5,-0.6,5,9
1971-02-20T21:00Z,,5,0,5,0.6,5,0,5,9
1971-02-20T22:00Z,,5,0,5,1.1,5,0,5,9
1971-02-20T23:00Z,,5,0,5,1.7,5,-1.1,5,9
1971-02-21T00:00Z,,5,0,5,1.1,5,0.6,5,9
1971-02-21T01:00Z,,5,0,5,1.1,5,0,5,9
1971-02-21T02:00Z,,5,0,5,1.1,5,0,5,9
1971-02-21T18:00Z,,5,0,5,0.6,5,0,5,9
1971-02-21T19:00Z,,5,0,5,0.6,5,0,5,9
1971-02-21T20:00Z,,5,0,5,1.1,5,-0.6,5,9
1971-02-21T21:00Z,,5,0,5,1.7,5,1.1,5,9
1971-02-21T22:00Z,1.39626340159546,5,2.1,5,2.2,5,1.1,5,9
1971-02-21T23:00Z,,5,0,5,1.7,5,1.7,5,9
1971-02-22T00:00Z,,5,0,5,2.8,5,1.7,5,9
1971-02-22T01:00Z,,5,0,5,2.8,5,1.1,5,9
1971-02-22T02:00Z,0.174532925199433,5,4.6,5,1.7,5,1.1,5,9
1971-02-22T18:00Z,5.93411945678072,5,3.1,5,1.1,5,0.6,5,9
1971-02-22T19:00Z,5.93411945678072,5,8.2,5,0,5,-0.6,5,9
1971-02-22T20:00Z,5.93411945678072,5,7.7,5,0.6,5,-0.6,5,9
1971-02-22T21:00Z,6.10865238198015,5,6.7,5,0,5,-1.7,5,9
1971-02-22T22:00Z,6.10865238198015,5,4.6,5,0,5,-0.6,5,9
1971-02-22T23:00Z,0.523598775598299,5,4.1,5,0.6,5,0,5,9
1971-02-23T00:00Z,6.10865238198015,5,3.6,5,0,5,-0.6,5,9
1971-02-23T01:00Z,0,5,3.1,5,-0.6,5,-0.6,5,9
1971-02-23T02:00Z,1.39626340159546,5,1.5,5,-0.6,5,-1.1,5,9
1971-02-23T18:00Z,,5,0,5,-3.9,5,-5,5,9
1971-02-23T19:00Z,,5,0,5,-3.3,5,-4.4,5,9
1971-02-23T20:00Z,,5,0,5,-2.8,5,-3.9,5,9
1971-02-23T21:00Z,0.698131700797732,5,2.1,5,-2.2,5,-3.3,5,9
1971-02-23T22:00Z,2.26892802759263,5,2.1,5,-2.2,5,-5,5,9
1971-02-23T23:00Z,0.698131700797732,5,1.5,5,-1.7,5,-3.3,5,9
1971-02-24T00:00Z,6.10865238198015,5,2.1,5,-2.2,5,-5,5,9
1971-02-24T01:00Z,6.10865238198015,5,2.1,5,-2.8,5,-4.4,5,9
1971-02-24T02:00Z,0.349065850398866,5,2.1,5,-3.3,5,-4.4,5,9
1971-02-24T18:00Z,4.01425727958696,5,4.1,5,-8.3,5,-16.1,5,9
1971-02-24T19:00Z,2.26892802759263,5,4.6,5,-8.9,5,-17.2,5,9
1971-02-24T20:00Z,0.698131700797732,5,4.6,5,-8.9,5,-17.2,5,9
1971-02-24T21:00Z,3.49065850398866,5,4.6,5,-10.6,5,-14.4,5,9
1971-02-24T22:00Z,2.79252680319093,5,2.6,5,-9.4,5,-15.6,5,9
1971-02-24T23:00Z,2.26892802759263,5,2.1,5,-8.9,5,-15.6,5,9
1971-02-25T00:00Z,3.31612557878923,5,4.1,5,-8.3,5,-17.2,5,9
1971-02-25T01:00Z,6.10865238198015,5,3.6,5,-9.4,5,-17.8,5,9
1971-02-25T02:00Z,5.23598775598299,5,1.5,5,-9.4,5,-17.8,5,9
1971-02-25T18:00Z,2.26892802759263,5,6.2,5,-12.8,5,-22.2,5,9
1971-02-25T19:00Z,2.61799387799149,5,7.2,5,-14.4,5,-19.4,5,9
1971-02-25T20:00Z,2.61799387799149,5,7.7,5,-13.3,5,-26.1,5,9
1971-02-25T21:00Z,2.26892802759263,5,9.8,5,-13.9,5,-19.4,5,9
1971-02-25T22:00Z,2.26892802759263,5,8.8,5,-12.8,5,-23.3,5,9
1971-02-25T23:00Z,4.18879020478639,5,2.6,5,-11.7,5,-22.8,5,9
1971-02-26T00:00Z,6.10865238198015,5,2.1,5,-11.7,5,-22.8,5,9
1971-02-26T01:00Z,5.06145483078356,5,3.1,5,-12.2,5,-21.7,5,9
1971-02-26T02:00Z,3.49065850398866,5,2.6,5,-11.7,5,-22.8,5,9
1971-02-26T18:00Z,2.26892802759263,5,6.2,5,-15.6,5,-24.4,5,9
1971-02-26T19:00Z,3.49065850398866,5,5.7,5,-15.6,5,-24.4,5,9
1971-02-26T20:00Z,2.61799387799149,5,7.7,5,-15.6,5,-21.1,5,9
1971-02-26T21:00Z,2.61799387799149,5,7.7,5,-14.4,5,-22.2,5,9
1971-02-26T22:00Z,2.96705972839036,5,5.2,5,-14.4,5,-25,5,9
1971-02-26T23:00Z,2.0943951023932,5,7.7,5,-15,5,-24.4,5,9
1971-02-27T00:00Z,2.26892802759263,5,6.2,5,-15,5,-23.9,5,9
1971-02-27T01:00Z,2.26892802759263,5,4.6,5,-14.4,5,-25,5,9
1971-02-27T02:00Z,2.44346095279206,5,3.1,5,-15,5,-25.6,5,9
1971-02-27T18:00Z,2.61799387799149,5,3.1,5,-21.1,5,,9,9
1971-02-27T19:00Z,3.14159265358979,5,4.1,5,-16.7,5,,9,9
1971-02-27T20:00Z,2.79252680319093,5,2.6,5,-14.4,5,,9,9
1971-02-27T21:00Z,4.53785605518526,5,2.6,5,-13.3,5,,9,9
1971-02-27T22:00Z,2.79252680319093,5,2.6,5,-12.2,5,,9,9
1971-02-27T23:00Z,2.44346095279206,5,2.6,5,-10,5,,9,9
1971-02-28T00:00Z,4.53785605518526,5,2.6,5,-10.6,5,,9,9
1971-02-28T01:00Z,2.79252680319093,5,1.5,5,-10,5,,9,9
1971-02-28T02:00Z,3.31612557878923,5,1,5,-10.6,5,,9,9
1971-02-28T18:00Z,,5,0,5,-8.3,5,-11.1,5,9
1971-02-28T19:00Z,,5,0,5,-11.1,5,-14.4,5,9
1971-02-28T20:00Z,0.523598775598299,5,2.1,5,-7.2,5,-9.4,5,9
1971-02-28T21:00Z,,5,0,5,-6.7,5,-8.9,5,9
1971-02-28T22:00Z,,5,0,5,-6.1,5,-8.3,5,9
1971-02-28T23:00Z,,5,0,5,-6.1,5,-7.8,5,9
1971-03-01T00:00Z,,5,0,5,-6.1,5,-7.8,5,9
1971-03-01T01:00Z,,5,0,5,-6.1,5,-7.8,5,9
1971-03-01T02:00Z,,5,0,5,-6.1,5,-7.2,5,9
1971-03-01T18:00Z,,5,0,5,-3.3,5,-5,5,9
1971-03-01T19:00Z,,5,0,5,-2.8,5,-5,5,9
1971-03-01T20:00Z,,5,0,5,-2.2,5,-5,5,9
1971-03-01T21:00Z,,5,0,5,-2.2,5,-3.9,5,9
1971-03-01T22:00Z,,5,0,5,-1.1,5,-1.7,5,9
1971-03-01T23:00Z,,5,0,5,-1.1,5,-2.8,5,9
1971-03-02T00:00Z,,5,0,5,0,5,0,5,9
1971-03-02T01:00Z,,5,0,5,0,5,0,5,9
1971-03-02T02:00Z,,5,0,5,0.6,5,0.6,5,9
1971-03-02T18:00Z,,5,0,5,-1.1,5,,9,9
1971-03-02T19:00Z,3.31612557878923,5,1.5,5,-1.7,5,,9,9
1971-03-02T20:00Z,,5,0,5,0,5,-0.6,5,9
1971-03-02T21:00Z,,5,0,5,1.1,5,-1.1,5,9
1971-03-02T22:00Z,1.22173047639603,5,2.1,5,1.7,5,-2.2,5,9
1971-03-02T23:00Z,0.174532925199433,5,2.1,5,1.7,5,0,5,9
1971-03-03T00:00Z,0.698131700797732,5,3.1,5,2.2,5,-1.1,5,9
1971-03-03T01:00Z,2.44346095279206,5,1.5,5,1.7,5,-0.6,5,9
1971-03-03T02:00Z,1.0471975511966,5,2.6,5,1.1,5,-2.2,5,9
1971-03-03T18:00Z,0.349065850398866,5,5.2,5,-6.7,5,-15,5,9
1971-03-03T19:00Z,3.14159265358979,5,8.8,5,-7.2,5,-18.3,5,9
1971-03-03T20:00Z,3.49065850398866,5,17.5,5,-7.2,5,-22.8,5,9
1971-03-03T21:00Z,3.83972435438753,5,6.7,5,-7.2,5,-21.1,5,9
1971-03-03T22:00Z,4.18879020478639,5,9.8,5,-6.7,5,-22.8,5,9
1971-03-03T23:00Z,5.58505360638185,5,5.2,5,-6.7,5,-24.4,5,9
1971-03-04T00:00Z,3.66519142918809,5,10.3,5,-7.2,5,-20.6,5,9
1971-03-04T01:00Z,4.01425727958696,5,9.3,5,-8.9,5,-18.3,5,9
1971-03-04T02:00Z,3.14159265358979,5,10.3,5,-9.4,5,-18.3,5,9
1971-03-04T18:00Z,4.01425727958696,5,9.3,5,-15,5,-26.7,5,9
1971-03-04T19:00Z,4.01425727958696,5,10.3,5,-15,5,-26.7,5,9
1971-03-04T20:00Z,3.66519142918809,5,20.6,5,-15.6,5,-27.2,5,9
1971-03-04T21:00Z,3.49065850398866,5,14.4,5,-15.6,5,-28.9,5,9
1971-03-04T22:00Z,3.66519142918809,5,13.4,5,-15.6,5,-27.8,5,9
1971-03-04T23:00Z,3.83972435438753,5,12.4,5,-15.6,5,-24.4,5,9
1971-03-05T00:00Z,3.83972435438753,5,8.8,5,-15,5,-30,5,9
1971-03-05T01:00Z,3.66519142918809,5,16,5,-15.6,5,-30,5,9
1971-03-05T02:00Z,3.83972435438753,5,12.9,5,-16.7,5,-27.2,5,9
1971-03-05T18:00Z,5.23598775598299,5,5.7,5,-17.2,5,-30.6,5,9
1971-03-05T19:00Z,4.01425727958696,5,3.6,5,-17.2,5,-30,5,9
1971-03-05T20:00Z,3.31612557878923,5,2.1,5,-17.2,5,-28.9,5,9
1971-03-05T21:00Z,2.61799387799149,5,6.7,5,-15.6,5,-36.1,5,9
1971-03-05T22:00Z,2.0943951023932,5,5.2,5,-15,5,-32.8,5,9
1971-03-05T23:00Z,3.83972435438753,5,6.2,5,-13.9,5,-27.8,5,9
1971-03-06T00:00Z,5.58505360638185,5,7.7,5,-15.6,5,-23.9,5,9
1971-03-06T01:00Z,3.31612557878923,5,7.7,5,-13.9,5,-31.1,5,9
1971-03-06T02:00Z,5.58505360638185,5,4.6,5,-13.9,5,-31.7,5,9
1971-03-06T18:00Z,3.14159265358979,5,3.1,5,-19.4,5,-31.1,5,9
1971-03-06T19:00Z,3.14159265358979,5,3.1,5,-17.2,5,-31.1,5,9
1971-03-06T20:00Z,2.61799387799149,5,8.8,5,-16.1,5,-31.7,5,9
1971-03-06T21:00Z,2.0943951023932,5,10.8,5,-16.1,5,-28.3,5,9
1971-03-06T22:00Z,2.26892802759263,5,10.3,5,-16.7,5,-29.4,5,9
1971-03-06T23:00Z,2.61799387799149,5,14.4,5,-17.2,5,-28.9,5,9
1971-03-07T00:00Z,2.44346095279206,5,13.9,5,-16.7,5,-30,5,9
1971-03-07T01:00Z,2.26892802759263,5,13.4,5,-16.7,5,-27.8,5,9
1971-03-07T02:00Z,2.0943951023932,5,9.3,5,-16.1,5,-31.1,5,9
1971-03-07T18:00Z,3.14159265358979,5,4.1,5,-23.9,5,-35.6,5,9
1971-03-07T19:00Z,3.49065850398866,5,2.6,5,-20.6,5,-28.9,5,9
1971-03-07T20:00Z,3.14159265358979,5,2.1,5,-18.3,5,-27.8,5,9
1971-03-07T21:00Z,2.96705972839036,5,1.5,5,-17.2,5,-29.4,5,9
1971-03-07T22:00Z,2.79252680319093,5,1.5,5,-16.7,5,-28.9,5,9
1971-03-07T23:00Z,3.14159265358979,5,2.1,5,-16.1,5,-30.6,5,9
1971-03-08T00:00Z,2.96705972839036,5,1,5,-15,5,-31.7,5,9
1971-03-08T01:00Z,2.96705972839036,5,2.1,5,-15.6,5,-27.2,5,9
1971-03-08T02:00Z,3.14159265358979,5,2.6,5,-15,5,-26.1,5,9
1971-03-08T18:00Z,5.58505360638185,5,2.6,5,-14.4,5,-17.8,5,9
1971-03-08T19:00Z,,5,0,5,-12.2,5,-18.3,5,9
1971-03-08T20:00Z,3.49065850398866,5,2.6,5,-10.6,5,-16.7,5,9
1971-03-08T21:00Z,0,5,2.6,5,-8.9,5,-16.7,5,9
1971-03-08T22:00Z,2.96705972839036,5,2.1,5,-7.8,5,-15.6,5,9
1971-03-08T23:00Z,3.14159265358979,5,2.1,5,-7.8,5,-14.4,5,9
1971-03-09T00:00Z,,5,0,5,-8.9,5,-12.2,5,9
1971-03-09T01:00Z,,5,0,5,-7.2,5,-12.2,5,9
1971-03-09T02:00Z,2.79252680319093,5,1.5,5,-11.1,5,-15,5,9
1971-03-09T18:00Z,,5,0,5,-7.2,5,-8.9,5,9
1971-03-09T19:00Z,,5,0,5,-7.2,5,-10,5,9
1971-03-09T20:00Z,,5,0,5,-8.3,5,-10.6,5,9
1971-03-09T21:00Z,,5,0,5,-6.7,5,-10,5,9
1971-03-09T22:00Z,1.22173047639603,5,2.6,5,-5.6,5,-9.4,5,9
1971-03-09T23:00Z,,5,0,5,-3.9,5,-11.7,5,9
1971-03-10T00:00Z,5.93411945678072,5,5.2,5,-3.9,5,-11.7,5,9
1971-03-10T01:00Z,6.10865238198015,5,3.1,5,-5.6,5,-10.6,5,9
1971-03-10T02:00Z,1.22173047639603,5,2.1,5,-6.1,5,-12.8,5,9
1971-03-10T18:00Z,3.66519142918809,5,2.1,5,-11.1,5,-15,5,9
1971-03-10T19:00Z,3.14159265358979,5,2.1,5,-9.4,5,-13.3,5,9
1971-03-10T20:00Z,3.14159265358979,5,2.1,5,-6.7,5,-19.4,5,9
1971-03-10T21:00Z,6.10865238198015,5,2.1,5,-5,5,-15.6,5,9
1971-03-10T22:00Z,5.93411945678072,5,2.1,5,-4.4,5,-13.3,5,9
1971-03-10T23:00Z,2.61799387799149,5,1.5,5,-5.6,5,-8.9,5,9
1971-03-11T00:00Z,3.14159265358979,5,0.5,5,-2.8,5,-13.3,5,9
1971-03-11T01:00Z,3.31612557878923,5,2.1,5,-2.2,5,-14.4,5,9
1971-03-11T02:00Z,4.18879020478639,5,1.5,5,-3.9,5,-11.7,5,9
1971-03-11T18:00Z,2.79252680319093,5,2.6,5,-3.3,5,-5,5,9
1971-03-11T19:00Z,,5,0,5,-2.8,5,-5.6,5,9
1971-03-11T20:00Z,2.79252680319093,5,2.1,5,-1.7,5,-3.3,5,9
1971-03-11T21:00Z,3.14159265358979,5,2.1,5,-2.8,5,-4.4,5,9
1971-03-11T22:00Z,5.75958653158129,5,0.5,5,-2.2,5,-4.4,5,9
1971-03-11T23:00Z,,5,0,5,-1.7,5,-3.3,5,9
1971-03-12T00:00Z,,5,0,5,-1.1,5,-3.9,5,9
1971-03-12T01:00Z,2.44346095279206,5,0.5,5,-1.1,5,-3.3,5,9
1971-03-12T02:00Z,,5,0,5,-1.7,5,-4.4,5,9
1971-03-12T18:00Z,,5,0,5,-2.2,5,-3.9,5,9
1971-03-12T19:00Z,,5,0,5,-1.7,5,-5.6,5,9
1971-03-12T20:00Z,1.22173047639603,5,2.6,5,-1.1,5,-5,5,9
1971-03-12T21:00Z,5.75958653158129,5,2.1,5,0,5,-0.6,5,9
1971-03-12T22:00Z,,5,0,5,1.1,5,-2.8,5,9
1971-03-12T23:00Z,0.872664625997165,5,2.6,5,0.6,5,-1.1,5,9
1971-03-13T00:00Z,0.698131700797732,5,2.1,5,0.6,5,-2.2,5,9
1971-03-13T01:00Z,0.523598775598299,5,1.5,5,0,5,0,5,9
1971-03-13T02:00Z,3.66519142918809,5,2.1,5,-0.6,5,-1.1,5,9
1971-03-13T18:00Z,4.36332312998582,5,1,5,-4.4,5,-6.7,5,9
1971-03-13T19:00Z,2.44346095279206,5,2.6,5,-5,5,-6.1,5,9
1971-03-13T20:00Z,4.01425727958696,5,2.1,5,-5,5,-7.8,5,9
1971-03-13T21:00Z,1.22173047639603,5,1.5,5,-3.3,5,-7.2,5,9
1971-03-13T22:00Z,6.10865238198015,5,1,5,-2.2,5,-7.2,5,9
1971-03-13T23:00Z,0.174532925199433,5,2.6,5,-1.1,5,-7.2,5,9
1971-03-14T00:00Z,5.93411945678072,5,2.1,5,-1.7,5,-5.6,5,9
1971-03-14T01:00Z,0.349065850398866,5,3.1,5,-3.3,5,-5,5,9
1971-03-14T02:00Z,5.58505360638185,5,1,5,-3.3,5,-5.6,5,9
1971-03-14T18:00Z,3.31612557878923,5,1.5,5,-10,5,-16.7,5,9
1971-03-14T19:00Z,2.61799387799149,5,2.1,5,-11.1,5,-16.1,5,9
1971-03-14T20:00Z,1.5707963267949,5,1.5,5,-9.4,5,-15.6,5,9
1971-03-14T21:00Z,2.0943951023932,5,1,5,-8.3,5,-13.3,5,9
1971-03-14T22:00Z,2.0943951023932,5,2.1,5,-6.1,5,-13.3,5,9
1971-03-14T23:00Z,0.349065850398866,5,2.1,5,-5.6,5,-17.2,5,9
1971-03-15T00:00Z,,5,0,5,-3.3,5,-13.9,5,9
1971-03-15T01:00Z,0.872664625997165,5,2.6,5,-2.2,5,-11.7,5,9
1971-03-15T02:00Z,0,5,2.6,5,-2.8,5,-10.6,5,9
1971-03-15T18:00Z,5.23598775598299,5,2.6,5,-8.3,5,-14.4,5,9
1971-03-15T19:00Z,3.49065850398866,5,0.5,5,-5.6,5,-15.6,5,9
1971-03-15T20:00Z,,5,0,5,-4.4,5,-11.7,5,9
1971-03-15T21:00Z,5.06145483078356,5,2.6,5,-3.9,5,-10.6,5,9
1971-03-15T22:00Z,0.174532925199433,5,2.1,5,-2.8,5,-7.2,5,9
1971-03-15T23:00Z,0.523598775598299,5,3.1,5,-3.3,5,-7.8,5,9
1971-03-16T00:00Z,0.523598775598299,5,3.1,5,-1.1,5,-6.1,5,9
1971-03-16T01:00Z,1.0471975511966,5,1,5,-1.1,5,-5.6,5,9
1971-03-16T02:00Z,0.523598775598299,5,2.6,5,-2.2,5,-7.2,5,9
1971-03-16T18:00Z,2.61799387799149,5,2.1,5,-4.4,5,-6.7,5,9
1971-03-16T19:00Z,2.44346095279206,5,2.1,5,-3.9,5,-6.1,5,9
1971-03-16T20:00Z,5.41052068118242,5,2.1,5,-2.8,5,-5.6,5,9
1971-03-16T21:00Z,5.58505360638185,5,1,5,-2.2,5,-4.4,5,9
1971-03-16T22:00Z,5.41052068118242,5,2.6,5,-2.2,5,-5,5,9
1971-03-16T23:00Z,6.10865238198015,5,3.6,5,-1.7,5,-3.3,5,9
1971-03-17T00:00Z,2.61799387799149,5,2.1,5,-1.1,5,-2.8,5,9
1971-03-17T01:00Z,0.174532925199433,5,2.1,5,-1.1,5,-2.8,5,9
1971-03-17T02:00Z,0,5,2.6,5,-0.6,5,-0.6,5,9
1971-03-17T18:00Z,,5,0,5,0.6,5,0,5,9
1971-03-17T19:00Z,,5,0,5,1.1,5,0,5,9
1971-03-17T20:00Z,,5,0,5,1.1,5,0,5,9
1971-03-17T21:00Z,,5,0,5,1.1,5,0,5,9
1971-03-17T22:00Z,2.79252680319093,5,0.5,5,0.6,5,0,5,9
1971-03-17T23:00Z,,5,0,5,1.1,5,0,5,9
1971-03-18T00:00Z,,5,0,5,0.6,5,0.6,5,9
1971-03-18T01:00Z,,5,0,5,1.1,5,0,5,9
1971-03-18T02:00Z,0.523598775598299,5,1.5,5,1.7,5,0.6,5,9
1971-03-18T18:00Z,3.31612557878923,5,3.1,5,-2.2,5,-5.6,5,9
1971-03-18T19:00Z,3.14159265358979,5,2.1,5,-1.1,5,-3.9,5,9
1971-03-18T20:00Z,2.61799387799149,5,2.1,5,0.6,5,-2.2,5,9
1971-03-18T21:00Z,0.872664625997165,5,1.5,5,-0.6,5,-3.9,5,9
1971-03-18T22:00Z,1.39626340159546,5,1.5,5,1.7,5,-2.8,5,9
1971-03-18T23:00Z,2.44346095279206,5,1.5,5,1.7,5,-2.2,5,9
1971-03-19T00:00Z,0.523598775598299,5,2.1,5,2.8,5,-2.2,5,9
1971-03-19T01:00Z,0.349065850398866,5,3.1,5,2.8,5,0,5,9
1971-03-19T02:00Z,2.44346095279206,5,2.1,5,1.7,5,-2.8,5,9
1971-03-19T18:00Z,3.14159265358979,5,7.7,5,3.3,5,-5.6,5,9
1971-03-19T19:00Z,3.66519142918809,5,6.2,5,4.4,5,-6.1,5,9
1971-03-19T20:00Z,3.49065850398866,5,10.3,5,5,5,-8.3,5,9
1971-03-19T21:00Z,3.31612557878923,5,6.2,5,4.4,5,-5.6,5,9
1971-03-19T22:00Z,3.49065850398866,5,10.3,5,5.6,5,-7.2,5,9
1971-03-19T23:00Z,3.49065850398866,5,9.3,5,5.6,5,-6.1,5,9
1971-03-20T00:00Z,3.49065850398866,5,7.7,5,5,5,-6.7,5,9
1971-03-20T01:00Z,3.49065850398866,5,9.3,5,5.6,5,-7.2,5,9
1971-03-20T02:00Z,3.49065850398866,5,7.7,5,5.6,5,-6.7,5,9
1971-03-20T18:00Z,2.26892802759263,5,4.6,5,-0.6,5,-8.9,5,9
1971-03-20T19:00Z,2.79252680319093,5,3.6,5,1.7,5,-8.3,5,9
1971-03-20T20:00Z,2.0943951023932,5,3.1,5,1.7,5,-7.2,5,9
1971-03-20T21:00Z,2.0943951023932,5,2.6,5,1.7,5,-6.1,5,9
1971-03-20T22:00Z,2.0943951023932,5,2.6,5,2.2,5,-4.4,5,9
1971-03-20T23:00Z,2.44346095279206,5,4.1,5,2.8,5,-5,5,9
1971-03-21T00:00Z,2.0943951023932,5,7.7,5,3.9,5,-7.2,5,9
1971-03-21T01:00Z,2.44346095279206,5,6.2,5,2.8,5,-5.6,5,9
1971-03-21T02:00Z,2.79252680319093,5,5.2,5,2.8,5,-6.1,5,9
1971-03-21T18:00Z,4.36332312998582,5,2.1,5,-7.2,5,-14.4,5,9
1971-03-21T19:00Z,4.01425727958696,5,2.6,5,-3.9,5,-13.3,5,9
1971-03-21T20:00Z,3.66519142918809,5,1,5,-2.8,5,-12.2,5,9
1971-03-21T21:00Z,4.71238898038469,5,0.5,5,-1.7,5,-12.8,5,9
1971-03-21T22:00Z,3.49065850398866,5,1.5,5,0,5,-12.2,5,9
1971-03-21T23:00Z,1.91986217719376,5,2.1,5,0,5,-7.8,5,9
